filename,semantic_label,partition,numeric_label,task
10964_aug_0.png,pantheon,train,0,target
10558.png,,challenge,,target
11062_aug_0.png,pantheon,train,0,target
03635_aug_0.png,hofburg_imperial_palace,train,1,target
11811_aug_0.png,pantheon,train,0,target
09255.png,hofburg_imperial_palace,val,1,target
02784.png,pantheon,val,0,target
11386.png,,challenge,,target
07104_aug_0.png,pantheon,train,0,target
06114.png,pantheon,val,0,target
08315.png,hofburg_imperial_palace,test,1,target
07054_aug_0.png,pantheon,train,0,target
10459.png,pantheon,val,0,target
04835_aug_0.png,hofburg_imperial_palace,train,1,target
09315.png,,challenge,,target
01235_aug_0.png,hofburg_imperial_palace,train,1,target
07415.png,hofburg_imperial_palace,val,1,target
08664.png,pantheon,val,0,target
04314.png,,challenge,,target
06555.png,hofburg_imperial_palace,val,1,target
10156.png,,challenge,,target
03274.png,,challenge,,target
09575.png,,challenge,,target
02934_aug_0.png,pantheon,train,0,target
08794.png,pantheon,test,0,target
06695.png,,challenge,,target
09904.png,pantheon,test,0,target
05264_aug_0.png,pantheon,train,0,target
05805.png,,challenge,,target
02455_aug_0.png,hofburg_imperial_palace,train,1,target
01275_aug_0.png,hofburg_imperial_palace,train,1,target
10243.png,pantheon,test,0,target
03045_aug_0.png,hofburg_imperial_palace,train,1,target
09865.png,hofburg_imperial_palace,test,1,target
10090.png,pantheon,val,0,target
00645.png,,challenge,,target
08074_aug_0.png,pantheon,train,0,target
03944_aug_0.png,pantheon,train,0,target
09474.png,pantheon,val,0,target
08594.png,,challenge,,target
09874.png,,challenge,,target
06454.png,pantheon,test,0,target
09155_aug_0.png,hofburg_imperial_palace,train,1,target
11858.png,pantheon,val,0,target
01635.png,hofburg_imperial_palace,val,1,target
11349_aug_0.png,pantheon,train,0,target
04734_aug_0.png,pantheon,train,0,target
06194.png,,challenge,,target
11659_aug_0.png,pantheon,train,0,target
08205_aug_0.png,hofburg_imperial_palace,train,1,target
09764_aug_0.png,pantheon,train,0,target
02795_aug_0.png,hofburg_imperial_palace,train,1,target
09175_aug_0.png,hofburg_imperial_palace,train,1,target
12205_aug_0.png,pantheon,train,0,target
08334_aug_0.png,pantheon,train,0,target
01255.png,,challenge,,target
03615_aug_0.png,hofburg_imperial_palace,train,1,target
05725_aug_0.png,hofburg_imperial_palace,train,1,target
08124.png,,challenge,,target
05185_aug_0.png,hofburg_imperial_palace,train,1,target
06295.png,hofburg_imperial_palace,test,1,target
08294_aug_0.png,pantheon,train,0,target
06634_aug_0.png,pantheon,train,0,target
05025.png,hofburg_imperial_palace,test,1,target
03065.png,hofburg_imperial_palace,test,1,target
06974.png,pantheon,val,0,target
04254_aug_0.png,pantheon,train,0,target
04045_aug_0.png,hofburg_imperial_palace,train,1,target
11863_aug_0.png,pantheon,train,0,target
07295.png,hofburg_imperial_palace,val,1,target
11612_aug_0.png,pantheon,train,0,target
06375_aug_0.png,hofburg_imperial_palace,train,1,target
06995.png,hofburg_imperial_palace,test,1,target
02415.png,,challenge,,target
03595.png,hofburg_imperial_palace,val,1,target
09465.png,,challenge,,target
04975_aug_0.png,hofburg_imperial_palace,train,1,target
00995_aug_0.png,hofburg_imperial_palace,train,1,target
06144_aug_0.png,pantheon,train,0,target
11739.png,pantheon,val,0,target
00475_aug_0.png,hofburg_imperial_palace,train,1,target
05145.png,hofburg_imperial_palace,test,1,target
06815_aug_0.png,hofburg_imperial_palace,train,1,target
01975.png,hofburg_imperial_palace,val,1,target
09695.png,hofburg_imperial_palace,val,1,target
02505_aug_0.png,hofburg_imperial_palace,train,1,target
01464.png,pantheon,val,0,target
06335.png,,challenge,,target
10528.png,pantheon,val,0,target
06794_aug_0.png,pantheon,train,0,target
10894_aug_0.png,pantheon,train,0,target
01775_aug_0.png,hofburg_imperial_palace,train,1,target
07085_aug_0.png,hofburg_imperial_palace,train,1,target
07234.png,,challenge,,target
10872_aug_0.png,pantheon,train,0,target
04245.png,hofburg_imperial_palace,val,1,target
00254.png,,challenge,,target
06344_aug_0.png,pantheon,train,0,target
10545.png,pantheon,val,0,target
09824_aug_0.png,pantheon,train,0,target
09955_aug_0.png,hofburg_imperial_palace,train,1,target
04164.png,pantheon,val,0,target
00144.png,pantheon,val,0,target
08954.png,pantheon,val,0,target
08985_aug_0.png,hofburg_imperial_palace,train,1,target
05665.png,hofburg_imperial_palace,val,1,target
11116.png,pantheon,test,0,target
02905_aug_0.png,hofburg_imperial_palace,train,1,target
03285_aug_0.png,hofburg_imperial_palace,train,1,target
01014.png,pantheon,test,0,target
03735.png,hofburg_imperial_palace,val,1,target
05764.png,pantheon,val,0,target
02664.png,pantheon,val,0,target
09074_aug_0.png,pantheon,train,0,target
12480_aug_0.png,pantheon,train,0,target
12176.png,,challenge,,target
09384_aug_0.png,pantheon,train,0,target
10787.png,pantheon,val,0,target
03425_aug_0.png,hofburg_imperial_palace,train,1,target
10398.png,pantheon,test,0,target
01094.png,pantheon,test,0,target
12492.png,pantheon,val,0,target
11654.png,pantheon,test,0,target
03344.png,,challenge,,target
03024_aug_0.png,pantheon,train,0,target
00825_aug_0.png,hofburg_imperial_palace,train,1,target
09455.png,hofburg_imperial_palace,test,1,target
02545.png,hofburg_imperial_palace,val,1,target
11782_aug_0.png,pantheon,train,0,target
00314.png,pantheon,test,0,target
00725.png,hofburg_imperial_palace,val,1,target
10078.png,,challenge,,target
00335.png,,challenge,,target
09875.png,,challenge,,target
00625_aug_0.png,hofburg_imperial_palace,train,1,target
09415_aug_0.png,hofburg_imperial_palace,train,1,target
12137.png,pantheon,test,0,target
04555.png,,challenge,,target
03295_aug_0.png,hofburg_imperial_palace,train,1,target
10039.png,,challenge,,target
07264.png,,challenge,,target
10125.png,pantheon,test,0,target
09225.png,hofburg_imperial_palace,test,1,target
00894.png,,challenge,,target
10718.png,pantheon,test,0,target
09215_aug_0.png,hofburg_imperial_palace,train,1,target
02825.png,,challenge,,target
01885.png,,challenge,,target
06065.png,,challenge,,target
04224.png,pantheon,test,0,target
06155_aug_0.png,hofburg_imperial_palace,train,1,target
10729.png,pantheon,val,0,target
00865_aug_0.png,hofburg_imperial_palace,train,1,target
01865.png,,challenge,,target
07495.png,,challenge,,target
09235_aug_0.png,hofburg_imperial_palace,train,1,target
01725.png,,challenge,,target
02605_aug_0.png,hofburg_imperial_palace,train,1,target
10901.png,pantheon,val,0,target
00415.png,,challenge,,target
05225.png,hofburg_imperial_palace,val,1,target
07704.png,,challenge,,target
02424_aug_0.png,pantheon,train,0,target
02365_aug_0.png,hofburg_imperial_palace,train,1,target
12306_aug_0.png,pantheon,train,0,target
10230.png,pantheon,val,0,target
01485.png,,challenge,,target
12390_aug_0.png,pantheon,train,0,target
01435_aug_0.png,hofburg_imperial_palace,train,1,target
05804_aug_0.png,pantheon,train,0,target
03524.png,,challenge,,target
08065.png,hofburg_imperial_palace,val,1,target
03335.png,hofburg_imperial_palace,val,1,target
02005.png,,challenge,,target
07244_aug_0.png,pantheon,train,0,target
06165_aug_0.png,hofburg_imperial_palace,train,1,target
10879.png,,challenge,,target
03765_aug_0.png,hofburg_imperial_palace,train,1,target
11934_aug_0.png,pantheon,train,0,target
04445.png,hofburg_imperial_palace,val,1,target
10485.png,,challenge,,target
09644.png,pantheon,val,0,target
09725_aug_0.png,hofburg_imperial_palace,train,1,target
04554.png,,challenge,,target
01045_aug_0.png,hofburg_imperial_palace,train,1,target
02384_aug_0.png,pantheon,train,0,target
06085_aug_0.png,hofburg_imperial_palace,train,1,target
08705_aug_0.png,hofburg_imperial_palace,train,1,target
01015_aug_0.png,hofburg_imperial_palace,train,1,target
04255_aug_0.png,hofburg_imperial_palace,train,1,target
09105.png,,challenge,,target
01695.png,,challenge,,target
00345_aug_0.png,hofburg_imperial_palace,train,1,target
05905.png,,challenge,,target
10013_aug_0.png,pantheon,train,0,target
07844.png,pantheon,test,0,target
07135.png,,challenge,,target
09605.png,hofburg_imperial_palace,val,1,target
00564.png,,challenge,,target
11439.png,pantheon,val,0,target
01984.png,pantheon,test,0,target
01444.png,pantheon,test,0,target
10424_aug_0.png,pantheon,train,0,target
03225.png,hofburg_imperial_palace,test,1,target
05375.png,,challenge,,target
02155.png,,challenge,,target
09745_aug_0.png,hofburg_imperial_palace,train,1,target
03494_aug_0.png,pantheon,train,0,target
03685.png,hofburg_imperial_palace,val,1,target
06604.png,pantheon,test,0,target
07325_aug_0.png,hofburg_imperial_palace,train,1,target
10854.png,,challenge,,target
04635_aug_0.png,hofburg_imperial_palace,train,1,target
11262.png,pantheon,val,0,target
11029_aug_0.png,pantheon,train,0,target
08364_aug_0.png,pantheon,train,0,target
11203.png,,challenge,,target
08415_aug_0.png,hofburg_imperial_palace,train,1,target
01895.png,,challenge,,target
09884.png,,challenge,,target
06345_aug_0.png,hofburg_imperial_palace,train,1,target
09534_aug_0.png,pantheon,train,0,target
05925.png,,challenge,,target
04964_aug_0.png,pantheon,train,0,target
08114.png,,challenge,,target
04104_aug_0.png,pantheon,train,0,target
04474.png,pantheon,val,0,target
06014_aug_0.png,pantheon,train,0,target
03244_aug_0.png,pantheon,train,0,target
03025_aug_0.png,hofburg_imperial_palace,train,1,target
04375_aug_0.png,hofburg_imperial_palace,train,1,target
05165.png,,challenge,,target
06725_aug_0.png,hofburg_imperial_palace,train,1,target
11449_aug_0.png,pantheon,train,0,target
12013_aug_0.png,pantheon,train,0,target
09914_aug_0.png,pantheon,train,0,target
04774.png,pantheon,val,0,target
07044.png,pantheon,val,0,target
05655.png,,challenge,,target
03304.png,pantheon,val,0,target
05524_aug_0.png,pantheon,train,0,target
08235_aug_0.png,hofburg_imperial_palace,train,1,target
04495.png,,challenge,,target
01244_aug_0.png,pantheon,train,0,target
01735_aug_0.png,hofburg_imperial_palace,train,1,target
03935.png,hofburg_imperial_palace,val,1,target
04695.png,,challenge,,target
10349_aug_0.png,pantheon,train,0,target
11484.png,pantheon,val,0,target
08404_aug_0.png,pantheon,train,0,target
11299_aug_0.png,pantheon,train,0,target
03385_aug_0.png,hofburg_imperial_palace,train,1,target
10551.png,,challenge,,target
00205.png,hofburg_imperial_palace,val,1,target
04894.png,,challenge,,target
04945.png,hofburg_imperial_palace,test,1,target
09555.png,,challenge,,target
00375_aug_0.png,hofburg_imperial_palace,train,1,target
10020.png,pantheon,test,0,target
01385_aug_0.png,hofburg_imperial_palace,train,1,target
07884.png,pantheon,val,0,target
05575.png,hofburg_imperial_palace,val,1,target
09405.png,,challenge,,target
06874.png,,challenge,,target
10747.png,pantheon,val,0,target
06324.png,pantheon,test,0,target
07025_aug_0.png,hofburg_imperial_palace,train,1,target
10315.png,,challenge,,target
01515_aug_0.png,hofburg_imperial_palace,train,1,target
10403_aug_0.png,pantheon,train,0,target
00395.png,hofburg_imperial_palace,test,1,target
03454.png,pantheon,test,0,target
11760_aug_0.png,pantheon,train,0,target
03055.png,hofburg_imperial_palace,test,1,target
07705.png,hofburg_imperial_palace,val,1,target
08885.png,hofburg_imperial_palace,val,1,target
06705.png,,challenge,,target
10825_aug_0.png,pantheon,train,0,target
04125.png,,challenge,,target
11798.png,pantheon,val,0,target
01894_aug_0.png,pantheon,train,0,target
12029_aug_0.png,pantheon,train,0,target
00324.png,pantheon,val,0,target
05615_aug_0.png,hofburg_imperial_palace,train,1,target
02145.png,hofburg_imperial_palace,val,1,target
02465.png,hofburg_imperial_palace,test,1,target
01104.png,,challenge,,target
11259_aug_0.png,pantheon,train,0,target
01454.png,,challenge,,target
11223_aug_0.png,pantheon,train,0,target
09895_aug_0.png,hofburg_imperial_palace,train,1,target
01105.png,hofburg_imperial_palace,val,1,target
02785_aug_0.png,hofburg_imperial_palace,train,1,target
10482_aug_0.png,pantheon,train,0,target
06385_aug_0.png,hofburg_imperial_palace,train,1,target
01965.png,hofburg_imperial_palace,test,1,target
06164_aug_0.png,pantheon,train,0,target
01995.png,hofburg_imperial_palace,test,1,target
02594_aug_0.png,pantheon,train,0,target
05815.png,,challenge,,target
07675_aug_0.png,hofburg_imperial_palace,train,1,target
07594.png,,challenge,,target
02805.png,,challenge,,target
07285_aug_0.png,hofburg_imperial_palace,train,1,target
07734_aug_0.png,pantheon,train,0,target
03214.png,pantheon,val,0,target
05004.png,,challenge,,target
00355_aug_0.png,hofburg_imperial_palace,train,1,target
00065_aug_0.png,hofburg_imperial_palace,train,1,target
09504.png,pantheon,val,0,target
02744.png,pantheon,val,0,target
01715.png,hofburg_imperial_palace,val,1,target
07074.png,,challenge,,target
00145.png,hofburg_imperial_palace,val,1,target
03634.png,pantheon,val,0,target
06075_aug_0.png,hofburg_imperial_palace,train,1,target
11363.png,pantheon,test,0,target
10464_aug_0.png,pantheon,train,0,target
09285.png,hofburg_imperial_palace,test,1,target
02675.png,hofburg_imperial_palace,val,1,target
08554_aug_0.png,pantheon,train,0,target
01075.png,hofburg_imperial_palace,test,1,target
08195_aug_0.png,hofburg_imperial_palace,train,1,target
11327.png,pantheon,val,0,target
07014_aug_0.png,pantheon,train,0,target
08665_aug_0.png,hofburg_imperial_palace,train,1,target
11685.png,,challenge,,target
02715_aug_0.png,hofburg_imperial_palace,train,1,target
08795.png,hofburg_imperial_palace,val,1,target
05924.png,pantheon,test,0,target
00285_aug_0.png,hofburg_imperial_palace,train,1,target
10804_aug_0.png,pantheon,train,0,target
12344.png,pantheon,val,0,target
01375_aug_0.png,hofburg_imperial_palace,train,1,target
07095_aug_0.png,hofburg_imperial_palace,train,1,target
01844.png,,challenge,,target
08215.png,,challenge,,target
08454_aug_0.png,pantheon,train,0,target
12369.png,pantheon,val,0,target
08014.png,,challenge,,target
09941.png,petronas_towers,test,1,source
06881_aug_0.png,petronas_towers,train,1,source
07981.png,petronas_towers,val,1,source
09608.png,gaudi_casa_batllo_barcelona,test,7,source
03180_aug_0.png,colosseum,train,0,source
04447_aug_0.png,hagia_sophia,train,6,source
02493_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05041_aug_0.png,petronas_towers,train,1,source
06049_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09197.png,hagia_sophia,test,6,source
03671_aug_0.png,petronas_towers,train,1,source
00539_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05479_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08702.png,rialto_bridge,test,2,source
08009.png,st_stephen_cathedral_vienna,val,4,source
02360_aug_0.png,colosseum,train,0,source
06602_aug_0.png,rialto_bridge,train,2,source
09749.png,st_stephen_cathedral_vienna,test,4,source
07729.png,st_stephen_cathedral_vienna,val,4,source
01450_aug_0.png,colosseum,train,0,source
09703.png,museu_nacional_dart_de_catalunya,test,3,source
04393_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07490.png,colosseum,val,0,source
01329_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06728_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03151_aug_0.png,petronas_towers,train,1,source
09983.png,museu_nacional_dart_de_catalunya,test,3,source
00893_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03832_aug_0.png,rialto_bridge,train,2,source
00630_aug_0.png,colosseum,train,0,source
03780_aug_0.png,colosseum,train,0,source
09438.png,gaudi_casa_batllo_barcelona,test,7,source
00916_aug_0.png,berlin_cathedral,train,5,source
09762.png,rialto_bridge,test,2,source
04638_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03410_aug_0.png,colosseum,train,0,source
06660_aug_0.png,colosseum,train,0,source
01276_aug_0.png,berlin_cathedral,train,5,source
03962_aug_0.png,rialto_bridge,train,2,source
02287_aug_0.png,hagia_sophia,train,6,source
03802_aug_0.png,rialto_bridge,train,2,source
05469_aug_0.png,st_stephen_cathedral_vienna,train,4,source
