reviewText,unixReviewTime,reviewTime,rating,label
Ok I rated this season 1 a 3 star due to its the beginning of what the show is about. It was very good actors and shows but it pretty much showed them doing to same stuff like going out. Sleeping with woman and making movies. I hope season 2 is better.,1443139200,"09 25, 2015",3.0,0
Not bad. Could have been better,1446336000,"11 1, 2015",3.0,0
Purchased the bluray was sent the DVD what else is left to say either way I own all of them an a mask so yeah.,1388361600,"12 30, 2013",1.0,-1
Very Good!!!!!!,1444694400,"10 13, 2015",4.0,1
"I had to watch it again, but it was better when I was a kid.",1433289600,"06 3, 2015",3.0,0
I really enjoyed this movie. It held your interest from the beginning to the end. I thought it was well written and the actors did a great job. I definitely would recommend this movie.,1399248000,"05 5, 2014",5.0,1
It's a sweet independent romance.  The jumps in time were confusing but I eventually caught on.,1474156800,"09 18, 2016",3.0,0
"I can't believe anyone would think about putting the third Children of the Corn movie on the same level as the original and part 2.  Come on, the original was the best, and the second one was really good as well.  Part 3 contains cheap, ugly-looking production that doesn't have any scare factor whatsoever.  The corn field is inside the city, for crying out loud.  How scary can that be?At least the fourth movie was a bit of an improvement.  I would strongly recommend looking into the first two Children of the Corn movies before spending money on this low budget film.  That's just my opinion though, and usually I'm wrong.",1161388800,"10 21, 2006",2.0,-1
One of the best in my collection! Good DVD!,1429920000,"04 25, 2015",5.0,1
"Kill Bill, Volume 1 started was filled with a lot of energy, and Quentin Tarantino, seeing how it was his movie, definitely left his 'better' marks on it.  However, I could not fully get into the movie.  I know that Kill Bill is a homage to old Asian fighting movies, and spaghetti westerns, and in that light the movie flows, but from an average viewer standpoint who probably has not seen too many of those, it just is a lot of fighting with a lot, and a lot, of fake overdone bloody scenes.  Now, if you like Quentin then you will probably like this movie, because it is done in a very creative, yet still Quentin style.  I guess, the movie overall is okay, especially since they had the time to put in a creative anime sequence, but I still did not think too highly of the movie overall.",1082160000,"04 17, 2004",3.0,0
The wonderful Judy Garland in some of her best roles with some of the best actors/singers/dancers of the era. Enjoyable and entertaining. Good value.,1439510400,"08 14, 2015",5.0,1
Silly but fun spoof,1464566400,"05 30, 2016",3.0,0
"It was exciting to watch in the theater, but not as exciting the second time at home",1449100800,"12 3, 2015",3.0,0
Sadly. Not even close to being a plausible story.,1472515200,"08 30, 2016",2.0,-1
We have been streaming the series from the beginning and we love it. Every episode is different but there is an interesting story that continues in the background.  The actors do a great job.,1444262400,"10 8, 2015",5.0,1
"Season 1 had a great mixture of comedy, drama, and action.  The acting was excellent from a cast of superb actors.",1476921600,"10 20, 2016",5.0,1
OK,1455580800,"02 16, 2016",3.0,0
Excellent,1450742400,"12 22, 2015",5.0,1
"This movie didn't know what it wanted to be. It moves along like a straight line and seems like they made it up as they filmed. I was bored in 20 minutes. This had so much potential to be a funny, clever parody of the horror movies the depicted on the cover but just seemed to fall flat, for me anyway.",1432425600,"05 24, 2015",1.0,-1
"alright, a bit on the slow for me",1474243200,"09 19, 2016",3.0,0
Okay movie.,1485561600,"01 28, 2017",3.0,0
Great movie after a great book. Sometimes its hard to watch because it is so good and raw but the actors really did amazingly well.,1400716800,"05 22, 2014",5.0,1
"Well made, but I don't like to put my time and energy into a movie, only to be made sad at the end. If I wanted sad, I would watch the daily news.",1411084800,"09 19, 2014",3.0,0
"Classic movie that can be watched over and over again and still find something new.  Genius performance by the great Kevin Spacey, my favorite actor of all time.",1513987200,"12 23, 2017",5.0,1
"Great movie!!  Full of action, good actors, funny conversation and action through all the time. Worth seeing. I'm gonna buy this one",1385078400,"11 22, 2013",5.0,1
What can I say?  Thank G-d for Alan Arkin (and to some extent John Goodman) - great performance again - so very witty.,1373414400,"07 10, 2013",3.0,0
A tear-jerker but great actors in the cast!,1405382400,"07 15, 2014",5.0,1
This movie was missing a lot.  It must have been early Kevin Bacon because he didn't appear to be as sinister and as menacing as he should have been.  Gary Oldman didn't make me feel he was the superb lawyer he was supposed to be.  I got the feeling that they cut the budget and the quality of this picture.,1434412800,"06 16, 2015",2.0,-1
Unrealistic,1462233600,"05 3, 2016",1.0,-1
ok,1506470400,"09 27, 2017",3.0,0
Despite the feel of photographed stage play this captures richard burton at the peak of his powers as a great classical actor. It is therefore an important film. Brilliant photography. A must-see for students.,1456012800,"02 21, 2016",5.0,1
"Nicely suspenseful, but not exactly brain food.  Still, it's entertaining; at least the good guys aren't TOO good, and the bad guys aren't TOO bad, at least until the end.  It keeps you guessing for a while.",1388275200,"12 29, 2013",3.0,0
Nice family movie,1476748800,"10 18, 2016",3.0,0
"I happened upon this on Netflix, (never heard of it before). I did manage to make it through the movie - and what a cast - one star after another. However, this does not save the movie from being dull and very, very slow. The acting is superb, the movie is pretty boring and predictable.",1437523200,"07 22, 2015",3.0,0
Crazy movie.  It made no sense.  Scarlett Johansson probably regrets doing this movie. If I could give no stars I would.  Bad movie.,1416355200,"11 19, 2014",1.0,-1
Quite a good adaption of the old story. more aimed at children I think than a wider audience.,1492819200,"04 22, 2017",3.0,0
"weak storyline, uninteresting characters, with some cool creature FX... ultimately forgettable.",1473120000,"09 6, 2016",3.0,0
It was just OK the books are better,1462406400,"05 5, 2016",3.0,0
"Both of these movies are great and filled with action.  Do yourself a favor and only watch it in Japanese.  The English dub is horrible!!!  It's like the english voice actors didn't even take the movie seriously, especially in the Android movie. If you watch the movie with subtitles you will see that the english actors just basically made up their own script which is horrible.",1294790400,"01 12, 2011",4.0,1
I really can't say what the director was thinking. The only thing that I can say Is that maybe the movie was about making you think that any body can be a child predator,1428710400,"04 11, 2015",1.0,-1
"These movies won't be found on cable, and the stories are a little hokey, but they stand the test of time because the actors are doing their thing when there was a color split in Hollywood.",1221696000,"09 18, 2008",5.0,1
I caught this stinker on TV. What a waste of $$$$ and time. Also the talent of some good actors and actresses was wasted in this epic of crap.,1396051200,"03 29, 2014",1.0,-1
Is there a plot? Not even sexy!,1475539200,"10 4, 2016",2.0,-1
"This movie never recieved the credit it deserved, yet it is one of my favorite.  I'm a big fan of both of the stars in it, and the concept, and the way Michael Caine played the bumbling Sherlock Holmes was fantastic, with Ben Kingsley playing the brains behind the name in the roll of Dr. Watson.  It was a refreshing take, and has some of the best humor and lines in it.",1359504000,"01 30, 2013",5.0,1
"If it were possible to give it zero stars, I would. This movie is just bad.",1459209600,"03 29, 2016",1.0,-1
a little depressing and not my cup of tea,1419724800,"12 28, 2014",2.0,-1
Don't waste your time.,1462147200,"05 2, 2016",1.0,-1
do not recomend you might like it we didn't,1500854400,"07 24, 2017",2.0,-1
"Great Movie!  awesome action, the actors were amazing in their roles.  the special effects were amazing!  the entire story that it told was so very good.  I highly recommend this movie to anyone wanting to see a Great Movie!",1438560000,"08 3, 2015",5.0,1
"I'm an old movie buff and Cary Grant is one of my favorite actors.  He was handsome and funny, how great is that?  This movie is cute, plus it takes you on a tour of Europe.",1442361600,"09 16, 2015",5.0,1
wasn't all the set,1468454400,"07 14, 2016",1.0,-1
fair,1468540800,"07 15, 2016",2.0,-1
Love this movie! ! One of my childhood favorites! ! Had to add it to my collection since ive pretty much worn out the VHS tape we made off the t.v. in the 80s lol,1443657600,"10 1, 2015",5.0,1
Was a great suspense movie and I really enjoyed watching it. Again I saw it on a preview and was curious on how the movie would be.  The actors are good and the plot is good. Edge of your seat again kinda movie and keep you wondering what it will be like at the end.  Excellent condition and fast service.,1345248000,"08 18, 2012",4.0,1
a thriller with a average story to watch once.,1453507200,"01 23, 2016",3.0,0
"I just love watching him, he should of shot a scene with out his shirt on. What actor and great performer the complete series of the Wire is next...",1367193600,"04 29, 2013",5.0,1
Iron man is ok,1502841600,"08 16, 2017",3.0,0
it was good but not as good as I thought it would be.,1433030400,"05 31, 2015",3.0,0
A must see movie loved the actors.  Sad at first but left you in a good place in the end,1441584000,"09 7, 2015",5.0,1
Script was very trite for such good actors.  Very disappointed.,1428624000,"04 10, 2015",2.0,-1
I can watch this movie over and over again! I think I know it by heart by now :),1519084800,"02 20, 2018",5.0,1
